"","city","lat","lng","pop","country","Country.Code","IncomeGroup","Region"
"6591","Winnemucca",40.9734,-117.7347,7.9975,"United States of America","USA","High income","North America"
"6592","Roswell",33.3945,-104.5225,45.0825,"United States of America","USA","High income","North America"
"6593","Clovis",34.4051,-103.2048,33.4775,"United States of America","USA","High income","North America"
"6594","Las Cruces",32.3126,-106.7778,97.6755,"United States of America","USA","High income","North America"
"6595","Hobbs",32.7126,-103.1406,28.3755,"United States of America","USA","High income","North America"
"6596","Socorro",34.0621,-106.899,8.117,"United States of America","USA","High income","North America"
"6597","Gallup",35.5241,-108.734,21.627,"United States of America","USA","High income","North America"
"6598","Raton",36.8974,-104.4399,6.82,"United States of America","USA","High income","North America"
"6599","Tucumcari",35.1698,-103.7255,5.2595,"United States of America","USA","High income","North America"
"6600","Roseburg",43.2184,-123.3561,25.4545,"United States of America","USA","High income","North America"
"6601","Pendleton",45.6726,-118.7875,16.669,"United States of America","USA","High income","North America"
"6602","John Day",44.4165,-118.952,1.4375,"United States of America","USA","High income","North America"
"6603","Grants Pass",42.4395,-123.3272,36.69,"United States of America","USA","High income","North America"
"6604","Corvallis",44.5724,-123.28,54.8655,"United States of America","USA","High income","North America"
"6605","Albany",44.6205,-123.0869,48.0665,"United States of America","USA","High income","North America"
"6606","Astoria",46.1884,-123.83,9.773,"United States of America","USA","High income","North America"
"6607","Logan",41.7359,-111.8336,58.664,"United States of America","USA","High income","North America"
"6608","Parowan",37.8425,-112.8272,2.533,"United States of America","USA","High income","North America"
"6609","Kanab",37.0474,-112.5255,2.861,"United States of America","USA","High income","North America"
"6610","Monticello",37.8718,-109.3422,1.8115,"United States of America","USA","High income","North America"
"6611","Moab",38.5737,-109.5492,5.309,"United States of America","USA","High income","North America"
"6612","Price",39.5998,-110.81,9.175,"United States of America","USA","High income","North America"
"6613","Cedar City",37.6774,-113.0611,25.3715,"United States of America","USA","High income","North America"
"6614","Vernal",40.4554,-109.528,11.1755,"United States of America","USA","High income","North America"
"6615","Ogden",41.2324,-111.968,227.774,"United States of America","USA","High income","North America"
"6616","Green River",41.5146,-109.465,10.2395,"United States of America","USA","High income","North America"
"6617","Rawlins",41.7907,-107.2343,8.458,"United States of America","USA","High income","North America"
"6618","Douglas",42.7565,-105.3845,5.838,"United States of America","USA","High income","North America"
"6619","Riverton",43.0282,-108.395,10.35,"United States of America","USA","High income","North America"
"6620","Thermopolis",43.646,-108.2147,3.195,"United States of America","USA","High income","North America"
"6621","Gillette",44.2832,-105.5053,26.107,"United States of America","USA","High income","North America"
"6622","Jonesboro",35.8426,-90.7042,58.322,"United States of America","USA","High income","North America"
"6623","Texarkana",33.4421,-94.0375,52.169,"United States of America","USA","High income","North America"
"6624","Pine Bluff",34.2287,-92.0031,51.472,"United States of America","USA","High income","North America"
"6625","Hot Springs",34.504,-93.055,40.826,"United States of America","USA","High income","North America"
"6626","Fort Smith",35.3862,-94.3984,87.9865,"United States of America","USA","High income","North America"
"6627","Fayetteville",36.063,-94.1572,108.2675,"United States of America","USA","High income","North America"
"6628","Conway",35.0913,-92.4513,56.7595,"United States of America","USA","High income","North America"
"6629","El Dorado",33.2139,-92.6625,21.3845,"United States of America","USA","High income","North America"
"6630","Davenport",41.554,-90.5875,178.2825,"United States of America","USA","High income","North America"
"6631","Burlington",40.8079,-91.1128,27.6905,"United States of America","USA","High income","North America"
"6632","Dubuque",42.5009,-90.6645,59.834,"United States of America","USA","High income","North America"
"6633","Waterloo",42.4932,-92.3428,82.0915,"United States of America","USA","High income","North America"
"6634","Sioux City",42.5004,-96.4,87.09,"United States of America","USA","High income","North America"
"6635","Council Bluffs",41.2623,-95.8608,80.2845,"United States of America","USA","High income","North America"
"6636","Ames",42.0539,-93.6197,56.855,"United States of America","USA","High income","North America"
"6637","Mason City",43.154,-93.2008,27.327,"United States of America","USA","High income","North America"
"6638","Emporia",38.4042,-96.1814,27.7965,"United States of America","USA","High income","North America"
"6639","Salina",38.8247,-97.6072,46.877,"United States of America","USA","High income","North America"
"6640","Dodge City",37.7601,-100.0182,25.2375,"United States of America","USA","High income","North America"
"6641","Coffeyville",37.0381,-95.6263,10.955,"United States of America","USA","High income","North America"
"6642","St. Charles",38.7843,-90.5062,213.1395,"United States of America","USA","High income","North America"
"6643","Poplar Bluff",36.7602,-90.4027,18.575,"United States of America","USA","High income","North America"
"6644","Joplin",37.0846,-94.5131,60.2905,"United States of America","USA","High income","North America"
"6645","Columbia",38.9521,-92.3339,244.754,"United States of America","USA","High income","North America"
"6646","St. Joseph",39.769,-94.8464,74.8785,"United States of America","USA","High income","North America"
"6647","McCook",40.2056,-100.6262,8.003,"United States of America","USA","High income","North America"
"6648","Norfolk",42.0287,-97.4336,24.562,"United States of America","USA","High income","North America"
"6649","North Platte",41.1363,-100.7705,24.7095,"United States of America","USA","High income","North America"
"6650","Sidney",41.1398,-102.9783,6.2215,"United States of America","USA","High income","North America"
"6651","Scottsbluff",41.8675,-103.6607,20.172,"United States of America","USA","High income","North America"
"6652","Chadron",42.8279,-103.0031,5.6865,"United States of America","USA","High income","North America"
"6653","Lawton",34.599,-98.41,85.7955,"United States of America","USA","High income","North America"
"6654","Norman",35.2279,-97.3441,113.525,"United States of America","USA","High income","North America"
"6655","Muskogee",35.7482,-95.3694,38.9955,"United States of America","USA","High income","North America"
"6656","Ponca City",36.7074,-97.0853,24.843,"United States of America","USA","High income","North America"
"6657","Shawnee",35.3428,-96.9338,29.16,"United States of America","USA","High income","North America"
"6658","Woodward",36.4334,-99.3977,12.3395,"United States of America","USA","High income","North America"
"6659","Guymon",36.6858,-101.4795,10.8435,"United States of America","USA","High income","North America"
"6660","Yankton",42.882,-97.3925,14.495,"United States of America","USA","High income","North America"
"6661","Brookings",44.3068,-96.788,20.3135,"United States of America","USA","High income","North America"
"6662","Mitchell",43.7143,-98.0262,14.973,"United States of America","USA","High income","North America"
"6663","Aberdeen",45.4651,-98.4864,24.854,"United States of America","USA","High income","North America"
"6664","Mobridge",45.5401,-100.4347,3.0835,"United States of America","USA","High income","North America"
"6665","Houma",29.5959,-90.7195,48.196,"United States of America","USA","High income","North America"
"6666","Monroe",32.5096,-92.1192,76.6745,"United States of America","USA","High income","North America"
"6667","Conroe",30.3121,-95.4559,41.643,"United States of America","USA","High income","North America"
"6668","Nacogdoches",31.6037,-94.6553,30.691,"United States of America","USA","High income","North America"
"6669","Eagle Pass",28.711,-100.4893,39.683,"United States of America","USA","High income","North America"
"6670","Edinburg",26.3032,-98.16,114.5735,"United States of America","USA","High income","North America"
"6671","Kingsville",27.516,-97.8558,24.5605,"United States of America","USA","High income","North America"
"6672","Port Arthur",29.899,-93.9286,54.972,"United States of America","USA","High income","North America"
"6673","Huntsville",30.7238,-95.5506,34.4445,"United States of America","USA","High income","North America"
"6674","Killeen",31.1173,-97.7275,120.464,"United States of America","USA","High income","North America"
"6675","Lufkin",31.3384,-94.7289,38.4655,"United States of America","USA","High income","North America"
"6676","Del Rio",29.3629,-100.8964,35.8035,"United States of America","USA","High income","North America"
"6677","San Angelo",31.464,-100.4367,87.2975,"United States of America","USA","High income","North America"
"6678","Sherman",33.636,-96.6086,38.696,"United States of America","USA","High income","North America"
"6679","Beaumont",30.0863,-94.1017,107.4555,"United States of America","USA","High income","North America"
"6680","Bay City",28.9811,-95.9644,17.487,"United States of America","USA","High income","North America"
"6681","Port Lavaca",28.616,-96.6297,10.7155,"United States of America","USA","High income","North America"
"6682","Falfurrias",27.2269,-98.1449,5.1525,"United States of America","USA","High income","North America"
"6683","Beeville",28.406,-97.7508,11.748,"United States of America","USA","High income","North America"
"6684","Fort Stockton",30.8917,-102.885,7.434,"United States of America","USA","High income","North America"
"6685","Pecos",31.4158,-103.4999,7.991,"United States of America","USA","High income","North America"
"6686","Dumas",35.8624,-101.9669,13.5515,"United States of America","USA","High income","North America"
